23.123096953,113.680501895
23.12311068,113.680508252
23.123119075,113.680509143
23.123118398,113.680496635
23.12311551,113.6804889
23.123129173,113.680496357
23.123140288,113.680523242
23.123159717,113.68054176
23.12317695,113.680567518
23.123181935,113.68056661
23.123185143,113.680566838
23.123195578,113.680566292
23.123215157,113.680567882
23.123231167,113.680570198
23.123242255,113.680567428
23.12324429,113.680567973
23.123238943,113.680574375
23.123249477,113.680581517
23.123260618,113.680591892
23.123262625,113.680593878
23.123263162,113.680597547
23.123283025,113.680622608
23.123291293,113.680635985
23.123304157,113.680638413
23.123312015,113.680652477
23.123315222,113.680660018
23.123316272,113.680677942
23.123310858,113.680675163
23.123313173,113.680668515
23.123317118,113.680669103
23.123313253,113.680670367
23.12331786,113.680678738
23.123323975,113.680684048
23.123332522,113.680688948
23.123340715,113.680691128
23.123343797,113.680688363
23.123351742,113.680698383
23.123344005,113.680696238
23.123312725,113.680694995
23.123291748,113.680688518
23.12329999,113.680687432
23.123307272,113.680699082
23.123316588,113.68069994
23.12331957,113.680707542
23.123334513,113.680731353
23.12333991,113.680744678
23.123345252,113.680763157
23.123356892,113.680744123
23.123364323,113.680740268
23.123357002,113.680747708
23.123359347,113.680748378
23.123365218,113.680750557
23.1234195,113.680779775
23.123422847,113.680791042
23.123423065,113.680801877
23.123411555,113.680832217
23.123416002,113.680871253
23.123418438,113.68092717
23.12341501,113.680976705
23.123414495,113.681020207
23.123419947,113.680943388
23.123431413,113.680972885
23.123455622,113.680984193
23.123482922,113.6809273
23.123516732,113.680972512
23.123535107,113.680971768
23.123540217,113.681008867
23.123538558,113.681016447
23.123550782,113.681020473
23.123525118,113.681015285
23.123521098,113.680997173
23.123529042,113.681005808
23.123552615,113.681021192
23.123560335,113.681022213
23.123570828,113.681020963
23.123588928,113.681042573
23.123617348,113.681036397
23.123632773,113.681038428
23.123630957,113.68104177
23.123636948,113.68104066
23.123645567,113.681038558
23.12365544,113.681053973
23.12365072,113.681056538
23.123644698,113.68106085
23.123654348,113.681066748
23.123667427,113.681075673
23.123675675,113.68108856
23.123682592,113.681094663
23.12368518,113.681101378
23.12369224,113.68111556
23.123689123,113.681124322
23.123692255,113.681120983
23.123692222,113.681115537
23.1236913,113.681119205
23.12369186,113.681119497
23.123693692,113.681119063
23.123696902,113.68111784
23.123700183,113.681116892
23.12372077,113.681116612
23.123718255,113.681116678
23.1237259,113.681128475
23.123723067,113.681158872
23.12371641,113.681184093
23.123716588,113.681219187
23.123710492,113.681267125
23.12371139,113.681305537
23.123702508,113.68133041
23.12368138,113.681380423
23.12366367,113.68143154
23.12366213,113.681450788
23.123685475,113.681441612
23.123690013,113.681444118
23.123723697,113.681383193
23.123731465,113.68138343
23.12373691,113.681383413
23.123745422,113.681398343
23.123765073,113.681413033
23.123778758,113.68140353
23.12377983,113.681423228
23.123778848,113.681429572
23.123790373,113.681441853
23.123808228,113.681455278
23.12378189,113.68154296
23.123764422,113.681581677
23.123737217,113.681614945
23.123714745,113.681652167
23.123668065,113.681711292
23.123624253,113.681725745
23.12362764,113.68175593
23.123663428,113.681710977
23.123683105,113.681665592
23.12368674,113.681668975
23.123711172,113.68164448
23.123729737,113.681658325
23.123764332,113.681576512
23.123748167,113.6816055
23.123758595,113.681586448
23.123817885,113.681515923
23.123824608,113.68149412
23.123839122,113.681499128
23.123848873,113.681496713
23.123877993,113.681498888
23.123898372,113.681515088
23.123904687,113.681529638
23.123913472,113.68153253
23.123927888,113.681546043
23.123932628,113.681574068
23.1239406,113.681580677
23.123932575,113.681566987
23.123930525,113.681584888
23.123922077,113.681594422
23.123932192,113.68161066
23.123952255,113.68162454
23.12396645,113.68163828
23.123971732,113.681659165
23.123976368,113.681670607
23.123973083,113.68166319
23.123984205,113.68166449
23.123999245,113.681668323
23.124010993,113.681675952
23.124017103,113.681689715
23.123992485,113.681710407
23.123970267,113.681793032
23.123986312,113.681832933
23.123965548,113.68186554
23.123961127,113.681928137
23.123941763,113.681976522
23.123941435,113.681992488
23.123944107,113.682007167
23.123919858,113.682051278
23.123915612,113.682083702
23.123927045,113.682086895
23.123935908,113.682115567
23.123945213,113.682110673
23.123944555,113.682131045
23.123946868,113.682149083
23.123957092,113.682168615
23.123958358,113.682190087
23.123967132,113.682216237
23.123968873,113.682222035
23.123975412,113.682222492
23.12397673,113.682215063
23.12399353,113.682190678
23.123981788,113.682248312
23.12399773,113.682267968
23.124002802,113.682277188
23.124034562,113.682210658
23.124043137,113.682205413
23.124057172,113.682164932
23.124061705,113.682148107
23.124061812,113.682142428
23.124104003,113.682115158
23.124112595,113.682108738
23.12411506,113.682103805
23.12411781,113.682103922
23.124130447,113.682106217
23.124142568,113.682117545
23.1241562,113.682112047
23.124148545,113.682117648
23.124147967,113.682130545
23.124146513,113.682147393
23.124146885,113.682167195
23.124137178,113.682176835
23.124136252,113.682196665
23.124150978,113.682186272
23.12415246,113.68219095
23.124153715,113.682200852
23.124154577,113.68219496
23.124161222,113.682189135
23.124167945,113.682182852
23.12417246,113.682179903
23.12417715,113.682176627
23.124181343,113.682174528
23.124185325,113.682172965
23.124190128,113.682172195
23.124194957,113.682171805
23.124198377,113.68217081
23.124201715,113.682170167
23.124204688,113.682169067
23.124207497,113.682167618
23.124210202,113.682166195
23.124253788,113.682151377
23.124189103,113.682258143
23.124150662,113.68234854
23.124104333,113.682466387
23.124049848,113.682587663
23.1240292,113.682645837
23.124022562,113.682674133
23.1239898,113.682740148
23.123975942,113.682767817
23.123988708,113.68277569
23.123983998,113.682816595
23.123984712,113.682798038
23.123978977,113.682781088
23.12398152,113.682752572
23.12398388,113.68272755
23.123983218,113.68270593
23.123975537,113.682704295
23.123982435,113.682676373
23.123982143,113.682671098
23.123996903,113.682634728
23.12400481,113.682615482
23.124032212,113.682552565
23.124063205,113.682476648
23.124065205,113.682465095
23.124067207,113.682457203
23.124053125,113.682499078
23.124052693,113.682497002
23.12406197,113.682497373
23.124102875,113.682405227
23.124111897,113.682407057
23.124123093,113.682397523
23.124145355,113.682372393
23.124178675,113.682315898
23.124213497,113.682252518
23.124165967,113.682374083
23.12415794,113.682396705
23.12414692,113.682395215
23.124145618,113.682388517
23.124149548,113.68235802
23.12416117,113.682332883
23.124181245,113.682307073
23.124193777,113.682278183
23.124195098,113.682274432
23.124188155,113.682284602
23.124185837,113.68228549
23.12418915,113.682273892
23.124194742,113.68225956
23.124201752,113.682244218
23.124209828,113.682224355
23.124218407,113.682203047
23.124224488,113.682185803
23.124229565,113.682171598
23.124237253,113.682151905
23.124245455,113.682131
23.124253298,113.68211093
23.124260777,113.682092085
23.124267468,113.682074703
23.124273723,113.682058998
23.12427917,113.682044555
23.124384483,113.681752328
23.124391707,113.681744677
23.124394687,113.681746018
23.124387885,113.681756845
23.124390318,113.68175525
23.124390128,113.681760607
23.124390582,113.681765658
23.124390238,113.681769697
23.12438916,113.6817731
23.124388083,113.681775862
23.124387328,113.681777623
23.124386768,113.6817784
23.124386543,113.681778193
23.124386747,113.681776898
23.124387238,113.681774732
23.124387922,113.681771662
23.124388463,113.681768512
23.124389033,113.681765365
23.124389477,113.681762147
23.124389885,113.681759692
23.12439037,113.681757437
23.124391197,113.681755287
23.124392247,113.681753305
23.124393222,113.681751902
23.124394278,113.681750302
23.12439523,113.681748808
23.124395968,113.681747327
23.12439653,113.68174586
23.124397175,113.681744283
23.124424145,113.681702592
23.124420062,113.681701453
23.124421102,113.681706392
23.124416178,113.681707692
23.124417925,113.681706493
23.12441808,113.681707117
23.124418532,113.681707287
23.124418957,113.681707227
23.124420128,113.681707045
23.124421613,113.68170679
23.12442311,113.681705998
23.124423543,113.681704437
23.124423882,113.681702668
23.124424107,113.681700273
23.124423508,113.681697457
23.124422327,113.681695017
23.124420887,113.681692602
23.124419677,113.681690015
23.124418715,113.681687758
23.124417773,113.681686047
23.124417032,113.681684357
23.12441646,113.681682652
23.124416043,113.681681062
23.124415507,113.681679685
23.124415018,113.681678415
23.12441465,113.681677418
23.124414385,113.681676462
23.124414188,113.681675455
23.124413828,113.68167434
23.124413235,113.681673447
23.124412568,113.68167278
23.12441186,113.681672277
23.124411215,113.681671922
23.124410608,113.681671555
23.124409962,113.681671115
23.124409387,113.68167066
23.124408835,113.681670115
23.124408238,113.681669537
23.124407593,113.681669263
23.124406728,113.681669127
23.124405892,113.681669117
23.124405072,113.681669235
23.124404232,113.681669472
23.124403353,113.68166981
23.124402472,113.681670252
23.124401512,113.681670682
23.124400625,113.681671267
23.124399702,113.681671817
23.124398837,113.681672345
23.124398228,113.681672728
23.124397753,113.681672927
23.124380263,113.681664703
23.124384268,113.681653362
23.124388668,113.681641248
23.124379132,113.681659338
23.124376397,113.681687837
23.124379525,113.681684682
23.124383652,113.681678628
23.124385543,113.681675877
23.124384008,113.68167058
23.124384333,113.681672105
23.124384365,113.681669268
23.124384567,113.68166703
23.124384935,113.68166582
23.124385128,113.681664772
23.124385103,113.681663572
23.1243855,113.681662338
23.124386273,113.681661117
23.12438703,113.681660138
23.12438763,113.681659793
23.124388237,113.681659582
23.124388797,113.681659912
23.124389292,113.681660507
23.124389722,113.681661395
23.12438989,113.681662768
23.124389788,113.681664437
23.124389603,113.681665792
23.12438937,113.681666888
23.124389043,113.68166781
23.124388622,113.681668588
23.124388117,113.681669357
23.124387645,113.681670087
23.124387312,113.681670855
23.124387047,113.681671687
23.124386805,113.681672613
23.124386592,113.681673393
23.12438648,113.681674202
23.124386482,113.681674982
23.124386458,113.681675482
23.12438668,113.68167577
23.12438695,113.681675967
23.124387432,113.681676255
23.12438802,113.681676582
23.124388642,113.681676787
23.124389127,113.68167713
23.124389622,113.681677867
23.124390183,113.68167867
23.1243905,113.681679305
23.124390867,113.681679798
23.12439126,113.68168032
23.124391628,113.681680975
23.124391932,113.681681687
23.124392132,113.681682662
23.124392283,113.681683715
23.12439241,113.68168485
23.124392778,113.681744717
23.12438962,113.68174281
23.12439389,113.681750057
23.124391715,113.681746623
23.124392687,113.681745075
23.124393538,113.681745173
23.12439476,113.681745878
23.124395877,113.681746268
23.124397078,113.68174699
23.124398023,113.681748045
23.124398735,113.681748982
23.124399338,113.681749615
23.12440001,113.681750827
23.124400563,113.681751583
23.12440063,113.681752723
23.12439507,113.681766875
23.124394592,113.681770927
23.124393428,113.681774142
23.124390828,113.681769815
23.124391802,113.68176926
23.12439267,113.68176506
23.124392272,113.68176436
23.124391713,113.68175842
23.124390138,113.681752167
23.124388703,113.681747912
23.124387428,113.681745112
23.124386518,113.681742862
23.124385962,113.68174061
23.124395203,113.681714182
23.124397703,113.681712743
23.124402328,113.6817114
23.12439709,113.681706942
23.124398272,113.681710405
23.124400518,113.681700825
23.124404188,113.681696855
23.124405567,113.68169712
23.124399887,113.681697505
23.124401883,113.681696893
23.12440398,113.681692302
23.124396733,113.681684473
23.12439398,113.681684263
23.124399917,113.681687415
23.12439851,113.681683175
23.124399513,113.681681797
23.124401038,113.681681723
23.124401862,113.681684077
23.124401947,113.68168538
23.12440209,113.681686767
23.124402475,113.681687605
23.12440286,113.681687775
23.124402603,113.68168779
23.124402355,113.681687877
23.12440163,113.681687912
23.124400672,113.681688315
23.124399813,113.681688987
23.124398573,113.681689812
23.124397197,113.681690335
23.124395862,113.681690755
23.124394705,113.681691205
23.124393733,113.681691517
23.124392853,113.681691717
23.12439233,113.681692007
23.12438498,113.68169495
23.124396625,113.681692047
23.124410348,113.681685278
23.12440429,113.681689593
23.124404187,113.681694978
23.124427587,113.68169853
23.124432437,113.681700868
23.124442563,113.6816948
23.124434667,113.681690752
23.124433505,113.681699925
23.124434572,113.68170176
23.124434685,113.681699138
23.12443514,113.681701027
23.124435083,113.681703075
23.12443481,113.681704813
23.124433827,113.68170647
23.124433505,113.681707325
23.124432488,113.681708822
23.12443125,113.681709902
23.124429783,113.681710458
23.12442875,113.681711142
23.124427487,113.681712212
23.124426032,113.681712778
23.124424413,113.681713192
23.124422375,113.681713707
23.124420342,113.681713625
23.124379715,113.681707693
23.124383065,113.681704987
23.124381998,113.681709498
23.124381343,113.681713507
23.124381982,113.681710805
23.124382743,113.681710443
23.124384235,113.68170971
23.124385912,113.681709225
23.124388123,113.681708417
23.124391108,113.681707037
23.124394063,113.681705072
23.124396187,113.681703217
23.124415575,113.681670427
23.124412772,113.681671113
23.124414123,113.681674115
23.124411112,113.681681982
23.124412392,113.681677088
23.124417588,113.681689282
23.124418688,113.681703142
23.124425483,113.681706012
23.124423032,113.68170175
23.124421865,113.681705835
23.124418633,113.68170698
23.12442057,113.681704683
23.124418965,113.681705838
23.124418218,113.68170638
23.124425777,113.681702483
23.124441882,113.681685355
23.124462232,113.681649172
23.124479208,113.681617767
23.124494363,113.681573125
23.124500922,113.681549777
23.124507795,113.681532198
23.124509162,113.681542942
23.124499067,113.681565843
23.12449646,113.681572092
23.124502185,113.681580687
23.124510002,113.681589723
23.12451531,113.681590615
23.124519908,113.681593833
23.124516868,113.681606068
23.124512078,113.681616565
23.124512118,113.681651132
23.12451961,113.681658698
23.124537388,113.681670503
23.124539503,113.681679322
23.124522658,113.681694915
23.124525453,113.68171009
23.124529347,113.681721065
23.124535152,113.681739055
23.124550953,113.681749192
23.124559645,113.681761322
23.124564792,113.68178082
23.124571898,113.681791562
23.124578192,113.681793973
23.124586297,113.681806723
23.124584545,113.681828048
23.12458483,113.681842623
23.124594958,113.68185572
23.12460195,113.681874288
23.124615895,113.681876587
23.124624715,113.681885832
23.12464164,113.681893405
23.124638548,113.681893975
23.12465074,113.681893993
23.124657728,113.681894983
23.12467479,113.68189342
23.124691947,113.681904957
23.124705728,113.681918287
23.124718063,113.681929402
23.124723377,113.681939435
23.124735825,113.681949655
23.124746298,113.681952643
23.12475562,113.681948337
23.124770237,113.681947683
23.124781357,113.681942478
23.124789873,113.681943638
23.124803712,113.681945312
23.124815832,113.681946388
23.124828593,113.681949357
23.124837377,113.681952532
23.124844197,113.681949122
23.124851932,113.681944918
23.124863713,113.681940572
23.124875742,113.681934935
23.124884485,113.681927898
23.124888178,113.681916352
23.124890327,113.681903397
23.124895132,113.681889697
23.124895735,113.68187976
23.124901357,113.681873767
23.124908708,113.681860928
23.124914322,113.681836658
23.124915052,113.681821853
23.124916285,113.68180734
23.124913715,113.681787763
23.124917683,113.681773707
23.12492558,113.68177296
23.124931943,113.681773927
23.124941108,113.681769832
23.124948967,113.68176634
23.124954795,113.681760822
23.124961878,113.681755413
23.12496695,113.681746125
23.12497294,113.681745267
23.12497707,113.681734625
23.12498468,113.68172603
23.12499476,113.681721038
23.124997317,113.68171143
23.12501002,113.681709217
23.125014238,113.68169868
23.125015,113.68168595
23.12502229,113.681683262
23.1250306,113.68167644
23.125035682,113.681663697
23.125035127,113.681652343
23.125041633,113.681648913
23.125043043,113.681657058
23.12503939,113.681677302
23.125040298,113.681693473
23.125042487,113.681688528
23.1250474,113.68166003
23.125052162,113.68164667
23.12506522,113.681632725
23.125075415,113.681613057
23.125083132,113.681603002
23.125086597,113.681589677
23.125083938,113.68158072
23.12508425,113.6815728
23.125091665,113.68156829
23.125100678,113.681564782
23.125105605,113.681556922
23.125114093,113.681539088
23.125122633,113.68152898
23.125129025,113.681521303
23.125140802,113.68151861
23.1251502,113.681520505
23.125163697,113.681519822
23.125177238,113.681517002
23.12518219,113.681511147
23.125185828,113.681500533
23.125190503,113.68149102
23.125201162,113.681486425
23.125216175,113.681475655
23.125227772,113.681466753
23.125227543,113.681452637
23.12522698,113.681447062
23.125235477,113.681433067
23.125248378,113.681424495
23.125252192,113.681414038
23.125247828,113.681408212
23.125252285,113.681405458
23.1252478,113.681391322
23.125246793,113.681378018
23.12524576,113.681362567
23.125241435,113.681344407
23.125247333,113.681334153
23.125259273,113.681331808
23.125279958,113.681330937
23.125297882,113.681336992
23.125299235,113.68133624
23.125308235,113.681331455
23.125309703,113.681324573
23.125309505,113.681313358
23.125317743,113.681301937
23.125322695,113.681303705
23.125319583,113.681325505
23.125322788,113.68131326
23.125320355,113.68129721
23.125324793,113.681277758
23.125328655,113.68126959
23.125328053,113.681258015
23.125333565,113.681235728
23.125345257,113.681207167
23.12535424,113.681177297
23.125363108,113.681178562
23.12537753,113.681174558
23.125383683,113.681175198
23.12539357,113.681198793
23.125405342,113.681235422
23.125420258,113.681265688
23.125441997,113.681317407
23.125455877,113.68133482
23.125445072,113.681330492
23.125440545,113.681264073
23.12542626,113.681204188
23.125435705,113.681187458
23.125438025,113.681162102
23.125440435,113.681141877
23.125441693,113.681123593
23.125440812,113.681105467
23.125416943,113.680851923
23.125411688,113.680872073
23.125405632,113.680893403
23.125405745,113.680890685
23.125411833,113.680891172
23.125416167,113.680893008
23.125423137,113.680896872
23.125431552,113.680896113
23.125435793,113.680900375
23.125444887,113.680900803
23.125450667,113.68089908
23.125458173,113.680894477
23.125465818,113.68088762
23.125476118,113.680883925
23.125483495,113.680880747
23.125496472,113.68088062
23.125513985,113.680876047
23.125530498,113.680870782
23.125536522,113.680860072
23.12554722,113.680846095
23.12555321,113.680835593
23.125555567,113.680825965
23.125545823,113.680828243
23.125531215,113.680839318
23.12552439,113.68084005
23.125518062,113.68083154
23.125519757,113.680825342
23.125518492,113.68083485
23.125520632,113.680840462
23.125523183,113.680838735
23.125522005,113.680843297
23.12553102,113.680844453
23.125534772,113.680838972
23.125536437,113.680828017
23.125533348,113.680822682
23.125530033,113.68081454
23.125528385,113.680804387
23.125528642,113.68079456
23.125525935,113.680783325
23.125530837,113.680769693
23.125533742,113.680763437
23.125540803,113.680768933
23.125545438,113.68077504
23.12554434,113.680783305
23.125550457,113.680777365
23.125553255,113.680777195
23.12555644,113.680781778
23.125562508,113.68078322
23.125566722,113.680792328
23.12556906,113.68080297
23.12556611,113.680811857
23.125568638,113.680814427
23.125577508,113.680817008
23.125592897,113.68082078
23.125615852,113.68083163
23.125612818,113.68082529
23.125607707,113.680818802
23.125601995,113.680825122
23.125605482,113.680819955
23.12560922,113.680821338
23.125607902,113.68081791
23.125607803,113.680811233
23.12560532,113.680800922
23.125601665,113.680791047
23.125601332,113.680780987
23.125609958,113.680783807
23.125610388,113.680783065
23.125613415,113.68078015
23.12561999,113.680779948
23.125627177,113.680774858
23.125628217,113.680769153
23.125631352,113.68077446
23.125633718,113.680779697
23.12563483,113.680786887
23.125636402,113.68079117
23.12563774,113.68079497
23.125641573,113.680799497
23.125642163,113.680802417
23.125644357,113.680802495
23.125644815,113.68080253
23.12564643,113.680801392
23.12564888,113.680800413
23.125651307,113.680797928
23.125653467,113.68078495
23.12565014,113.680790097
23.125642485,113.68079085
23.125637197,113.680791487
23.125631355,113.680775772
23.125628087,113.680763282
23.125623015,113.680757077
23.125604598,113.680757398
23.125602338,113.680753728
23.125600905,113.680755417
23.125596745,113.68075596
23.125599438,113.680751167
23.125606877,113.680753435
23.125612607,113.680750463
23.12562314,113.680752995
23.125626325,113.680747728
23.12561912,113.680741418
23.12561718,113.680722652
23.125615307,113.680711632
23.125615668,113.680705677
23.12561466,113.680700522
23.12562149,113.680693917
23.125628222,113.68068669
23.125632137,113.680672735
23.12564014,113.680661802
23.125641043,113.680651997
23.12564194,113.680649263
23.125655402,113.680648135
23.125658697,113.680656147
23.125658757,113.680657972
23.125661353,113.680650848
23.125658062,113.680642885
23.125656503,113.680642728
23.125650392,113.680639073
23.125647063,113.680639413
23.125645413,113.680637803
23.125644373,113.68064024
23.12564242,113.680645442
23.125641247,113.68064983
23.125651568,113.68065067
23.12565048,113.680650038
23.12564797,113.680642133
23.125645897,113.680639353
23.125654205,113.680637572
23.125655762,113.680627437
23.1256568,113.680617878
23.125663795,113.680596825
23.125676805,113.68056897
23.12568374,113.68055145
23.125688712,113.680546095
23.12569316,113.680538035
23.125697123,113.680536122
23.125697185,113.680531563
23.125695633,113.680538663
23.125701127,113.680545457
23.125705802,113.680535377
23.1257121,113.680530928
23.12571953,113.680524115
23.125727828,113.680517187
23.125735918,113.680507203
23.125749938,113.680492182
23.125761695,113.68048259
23.125768872,113.680480092
23.125773343,113.680480438
23.12578043,113.680467783
23.125786443,113.680450683
23.125792048,113.680439313
23.125793732,113.680432552
23.12579856,113.68041541
23.125805413,113.680396235
23.125801145,113.680394245
23.125790223,113.68040789
23.125783775,113.68042304
23.125781848,113.680411025
23.125779717,113.680413207
23.125775812,113.680410207
23.125773502,113.680413505
23.125774037,113.680413332
23.125775688,113.680414103
23.125777933,113.680415687
23.125781102,113.680393302
23.125775468,113.680385382
23.125773492,113.680394788
23.125768652,113.68040205
23.125771793,113.680410737
23.125769973,113.680424212
23.12576894,113.680428773
23.125769537,113.680430788
23.12576845,113.680441192
23.125760638,113.680453937
23.125758223,113.680449523
23.125761182,113.680442865
23.125765113,113.680430047
23.12576528,113.680429017
23.125764225,113.680417595
23.125765393,113.680405972
23.125767978,113.680398647
23.12577535,113.680393555
23.125779878,113.680400532
23.125783768,113.680395393
23.125788758,113.680393925
23.125786487,113.680391098
23.12578791,113.680381645
23.1257979,113.680363013
23.125799307,113.680347147
